4 256 128 647.7585792541504
4 256 124 578.5967350006104
4 256 120 558.0231666564941
4 256 116 544.9181079864502
4 256 112 524.4871377944946
4 256 108 510.17117500305176
4 256 104 487.83233165740967
4 256 100 471.3923692703247
4 256 96 448.52733612060547
4 256 92 432.16586112976074
4 256 88 411.13269329071045
4 256 84 396.9407320022583
4 256 80 376.86541080474854
4 256 76 360.89000701904297
4 256 72 340.91198444366455
4 256 68 323.038125038147
4 256 64 294.42710876464844
4 256 60 277.0528554916382
4 256 56 258.95795822143555
4 256 52 244.92034912109375
4 256 48 225.85008144378662
4 256 44 208.68008136749268
4 256 40 198.47137928009033
4 256 36 180.46276569366455
4 256 32 161.04505062103271
4 256 28 143.50554943084717
4 256 24 129.4198989868164
4 256 20 103.53922843933105
4 256 16 83.09528827667236
4 256 12 65.44604301452637
4 256 8 46.26345634460449
4 256 4 28.13546657562256
4 255 128 633.7584733963013
4 255 124 598.809027671814
4 255 120 575.6778955459595
4 255 116 559.2298984527588
4 255 112 539.5607948303223
4 255 108 523.5610246658325
4 255 104 500.20751953125
4 255 100 483.8012218475342
4 255 96 459.3531131744385
4 255 92 439.7446632385254
4 255 88 417.2217845916748
4 255 84 401.28629207611084
4 255 80 379.7577381134033
4 255 76 363.36567401885986
4 255 72 342.01393127441406
4 255 68 325.36346912384033
4 255 64 296.1658000946045
4 255 60 278.5683870315552
4 255 56 260.4604721069336
4 255 52 245.10695934295654
4 255 48 226.011323928833
4 255 44 208.7932586669922
4 255 40 198.85656833648682
4 255 36 180.66844940185547
4 255 32 161.45381927490234
4 255 28 143.9321994781494
4 255 24 129.49769496917725
4 255 20 110.46576499938965
4 255 16 88.29095363616943
4 255 12 69.02556419372559
4 255 8 48.378849029541016
4 255 4 29.6083927154541
4 254 128 641.5746927261353
4 254 124 643.3082342147827
4 254 120 618.9499139785767
4 254 116 602.427077293396
4 254 112 580.1141262054443
4 254 108 566.3365602493286
4 254 104 542.7188634872437
4 254 100 525.7997751235962
4 254 96 500.3930807113648
4 254 92 481.45928382873535
4 254 88 458.0360174179077
4 254 84 438.8561725616455
4 254 80 419.86730098724365
4 254 76 400.7012128829956
4 254 72 378.4153699874878
4 254 68 359.5542907714844
4 254 64 327.3613929748535
4 254 60 299.78604316711426
4 254 56 280.2612781524658
4 254 52 263.8488531112671
4 254 48 242.99490451812744
4 254 44 224.6145486831665
4 254 40 204.386568069458
4 254 36 185.0358486175537
4 254 32 164.37935829162598
4 254 28 145.253324508667
4 254 24 129.2398452758789
4 254 20 110.50803661346436
4 254 16 88.40804100036621
4 254 12 68.90878677368164
4 254 8 48.28231334686279
4 254 4 28.706836700439453
4 253 128 665.1611566543579
4 253 124 633.8186025619507
4 253 120 609.9579095840454
4 253 116 591.1390542984009
4 253 112 567.305064201355
4 253 108 550.9964942932129
4 253 104 528.3066987991333
4 253 100 509.434986114502
4 253 96 485.0642681121826
4 253 92 466.88358783721924
4 253 88 444.31748390197754
4 253 84 439.0827178955078
4 253 80 420.00155448913574
4 253 76 400.3842830657959
4 253 72 377.817440032959
4 253 68 359.5341444015503
4 253 64 326.86915397644043
4 253 60 308.36565494537354
4 253 56 285.5050325393677
4 253 52 271.22740745544434
4 253 48 248.77893924713135
4 253 44 230.69660663604736
4 253 40 204.4260025024414
4 253 36 184.8219871520996
4 253 32 164.3867015838623
4 253 28 145.26474475860596
4 253 24 129.33969497680664
4 253 20 110.36686897277832
4 253 16 88.28291893005371
4 253 12 68.74709129333496
4 253 8 48.05011749267578
4 253 4 28.982257843017578
4 252 128 647.8922367095947
4 252 124 648.7076282501221
4 252 120 622.8991985321045
4 252 116 604.6093702316284
4 252 112 580.1491022109985
4 252 108 562.4857664108276
4 252 104 540.3987884521484
4 252 100 522.542142868042
4 252 96 497.86059856414795
4 252 92 466.59367084503174
4 252 88 443.3997869491577
4 252 84 425.52263736724854
4 252 80 402.95825004577637
4 252 76 387.9563570022583
4 252 72 365.08216857910156
4 252 68 347.6878881454468
4 252 64 316.42143726348877
4 252 60 308.492636680603
4 252 56 286.187219619751
4 252 52 271.30112648010254
4 252 48 248.7525224685669
4 252 44 230.62989711761475
4 252 40 209.65430736541748
4 252 36 189.65961933135986
4 252 32 169.33248043060303
4 252 28 146.00520133972168
4 252 24 129.29503917694092
4 252 20 110.9882116317749
4 252 16 88.59889507293701
4 252 12 69.01719570159912
4 252 8 48.458266258239746
4 252 4 28.918886184692383
4 251 128 659.9299669265747
4 251 124 631.9817781448364
4 251 120 606.2412261962891
4 251 116 588.3761644363403
4 251 112 563.7120246887207
4 251 108 545.0229644775391
4 251 104 522.4319219589233
4 251 100 521.5209722518921
4 251 96 496.86646461486816
4 251 92 478.0441999435425
4 251 88 454.1795015335083
4 251 84 435.7083797454834
4 251 80 413.09471130371094
4 251 76 387.03014850616455
4 251 72 364.3948793411255
4 251 68 347.376012802124
4 251 64 316.32652282714844
4 251 60 296.8466520309448
4 251 56 276.1894702911377
4 251 52 257.44307041168213
4 251 48 248.66962432861328
4 251 44 230.15925884246826
4 251 40 209.31243896484375
4 251 36 189.42477703094482
4 251 32 168.97032260894775
4 251 28 147.88529872894287
4 251 24 128.9626121520996
4 251 20 110.57946681976318
4 251 16 88.35680484771729
4 251 12 69.03822422027588
4 251 8 48.36468696594238
4 251 4 28.85122299194336
4 250 128 641.2870645523071
4 250 124 644.8619842529297
4 250 120 618.9306974411011
4 250 116 601.6913652420044
4 250 112 576.4304637908936
4 250 108 556.9340705871582
4 250 104 522.0900297164917
4 250 100 506.41372203826904
4 250 96 481.26323223114014
4 250 92 462.8535985946655
4 250 88 440.37160873413086
4 250 84 435.78858375549316
4 250 80 411.8857145309448
4 250 76 395.8626985549927
4 250 72 374.4758605957031
4 250 68 355.8462381362915
4 250 64 324.2034435272217
4 250 60 296.6740131378174
4 250 56 275.77412128448486
4 250 52 256.6678047180176
4 250 48 239.67485427856445
4 250 44 220.57032585144043
4 250 40 210.02609729766846
4 250 36 189.14475440979004
4 250 32 169.16728019714355
4 250 28 147.9506015777588
4 250 24 133.08722972869873
4 250 20 110.37089824676514
4 250 16 88.38717937469482
4 250 12 68.80602836608887
4 250 8 48.30515384674072
4 250 4 28.795504570007324
4 249 128 653.0857086181641
4 249 124 625.834059715271
4 249 120 602.0324230194092
4 249 116 585.0192785263062
4 249 112 560.3089570999146
4 249 108 555.8680057525635
4 249 104 532.081127166748
4 249 100 513.5781288146973
4 249 96 492.54047870635986
4 249 92 473.79283905029297
4 249 88 439.4094228744507
4 249 84 421.0530757904053
